target,f1,f2,f3,f4,f5
0,22.6,30.55,419,1273.333333,0.005186965
0,22.6,30.58,419,1261.75,0.005192101
0,22.6,30.56666667,419,1258.5,0.005189818
0,22.6,30.4725,419,1251.5,0.005173697
0,22.6,30.445,419,1241.333333,0.005168989
0,22.6,30.4725,419,1238.75,0.005173697
0,22.6,30.37,419,1246.8,0.00515615
0,22.6,30.315,419,1240.75,0.005146735
0,22.6,30.365,419,1240.25,0.005155294
0,22.6,30.275,426,1239,0.005139888
0,22.6,30.245,422.5,1235.25,0.005134752
0,22.6,30.254,424.6,1229.8,0.005136293
0,22.6,30.18,419,1220.6,0.005123626
0,22.6,30.16666667,419,1214.166667,0.005121344
0,22.6,30.1,419,1214,0.005109933
0,22.6,30.14,419,1217.8,0.00511678
0,22.6,30.1,419,1211.8,0.005109933
0,22.6,30.1,419,1217.2,0.005109933
0,22.6,30.1,415.5,1211.5,0.005109933
0,22.6,30.18166667,419,1207.333333,0.005123912
0,22.6,30.1,419,1204.75,0.005109933
0,20.39,23.7,311.75,474.75,0.003505185
0,20.4175,23.7225,426,473.5,0.003514529
0,20.4725,23.7675,433,473.75,0.003533277
0,20.48166667,23.89,423.6666667,484.5,0.003553613
0,20.5,23.89,419,492.4,0.003557659
0,20.5,23.89,419,491,0.003557659
0,20.5,23.89,419,487.2,0.003557659
0,20.55,23.945,415.5,493.25,0.003576976
0,20.52,24,409.8,499.6,0.003578573
0,20.525,24,414.6,506.2,0.003579683
0,20.63333333,24.23,398.3333333,537.3333333,0.003638556
0,20.66,24.2,406.2,538.8,0.003640037
0,20.625,24.175,414,538.5,0.003628373
0,20.66,24.216,412.2,535.8,0.003642458
0,20.675,24.34,411,538.75,0.003664625
0,20.7,24.5,408,546.25,0.003694578
0,20.7,24.65,405,554.6666667,0.003717333
0,20.7,24.7,405,565.3333333,0.003724918
0,20.7,24.7675,405,573,0.003735159
0,20.71285714,24.79,405,581.1428571,0.003741553
0,20.7,24.79,405,587.25,0.003738573
0,20.754,24.87,413.4,588.2,0.003763282
0,20.775,24.89,416.6666667,589.5,0.00377123
0,20.772,24.956,419,592,0.003780588
0,20.79,24.978,419,599.8,0.003788163
0,20.79,25,419,605.4,0.00379152
0,20.79,24.9975,419,611.25,0.003791139
0,20.81,25.02,419,616.4,0.003799275
0,20.865,25.075,419,621,0.003820668
0,20.82333333,25.03333333,419,622.6666667,0.003804453
0,20.85666667,25.06666667,419,624,0.003817421
0,20.84,25.05,419,623.75,0.003810932
0,20.87,25.16,433,632.4,0.003834886
0,20.89,25.2,433,639,0.003845779
0,20.87333333,25.275,433,646,0.003853318
0,20.84,25.1975,433,649.5,0.00383351
0,20.89,25.272,433,649.8,0.003856835
0,20.865,25.365,433,656.75,0.00386513
0,20.84,25.34,433,660.75,0.003855324
0,20.87333333,25.37333333,437.6666667,659.3333333,0.003868403
0,20.87,25.37,440.6,671.6,0.003867094
0,20.84,25.34,442.5,673.5,0.003855324
0,20.865,25.365,438,678.25,0.00386513
0,20.89,25.39,441,681,0.003874956
0,20.89,25.35,429,683,0.003868813
0,20.89,25.33,429,689.4,0.003865742
0,20.89,25.34,429,694.25,0.003867278
0,20.912,25.39,435,690.4,0.003880236
0,20.945,25.39,444,697.3333333,0.003888169
0,20.9725,25.39,444,710.25,0.00389479
0,21,25.245,460,714.5,0.003879002
0,21,25.2,454.75,711,0.003872044
0,21,25.2,453,705,0.003872044
0,21,25.2,451.6,711,0.003872044
0,21.025,25.2225,454.75,713.5,0.00388152
0,21.08333333,25.2,453,719.5,0.003892047
0,21.06666667,25.2,458,727.6666667,0.003888039
0,21.11666667,25.2,458,728.6666667,0.003900074
0,21.15,25.2225,459.25,731.25,0.003911626
0,21.2,25.22833333,454,738.5,0.00392464
0,21.2,25.18,454,740.2,0.003917073
0,21.2,25.1,454,735.75,0.00390455
0,21.2,25.14,454,735,0.003910812
0,21.215,25.215,456.5,746.1666667,0.003926188
0,21.2,25.2,465.25,762.75,0.003920204
0,21.2,25.2,469,766.2,0.003920204
0,21.2,25.218,469,763.4,0.003923022
0,21.2,25.35666667,462.3333333,778,0.00394473
0,21.2,25.37,470.2,778.4,0.003946818
0,21.2225,25.34,475.75,774.75,0.003947603
0,21.236,25.33,471,774,0.003949326
0,21.29,25.4725,480.25,778,0.003984948
0,21.29,25.42666667,487,779,0.003977732
0,21.272,25.412,503.6,780.6,0.003971009
0,21.29,25.575,509.5,786.25,0.004001087
0,21.29,25.6725,527.25,800.75,0.004016439
0,21.34,25.79,524.5,814,0.004047411
0,21.412,25.872,529.8,832,0.004078439
0,21.5,26,534,849.25,0.00412105
0,21.5,26.08,544,860.6,0.004133814
0,21.6,26.15,538,871,0.004170603
0,21.66,26.216,553,879.5,0.004196678
0,21.7,26.2675,542.5,894,0.004215345
0,21.7225,26.2225,547,905.5,0.004213906
0,21.79,26.39,559.2,911.2,0.004258657
0,21.81,26.274,567.8,919.2,0.004245029
0,21.865,26.315,554,923.5,0.004266102
0,21.89,26.315,563,931.75,0.004272664
0,21.89,26.315,564.5,934.75,0.004272664
0,21.945,26.2225,577.5,934.75,0.004271957
0,22,26.12,578.8,939,0.004269545
0,22,26.06666667,581.6666667,936.6666667,0.004260767
0,22.08571429,26.12857143,580,936.4285714,0.004293491
0,22.1,26.1,596,936.5,0.004292526
0,22.1,26.1,594.8,937.6,0.004292526
0,22.14,25.998,603.4,937.8,0.004286142
0,22.29,25.89,612,937.3333333,0.004307653
0,22.29,25.85666667,611,943.6666667,0.004302068
0,22.32333333,25.80666667,617,946.1666667,0.00430247
0,22.39,25.7,624.75,944.5,0.004302096
0,22.39,25.68,630.4,944.4,0.004298725
0,22.445,25.65,632.5,948,0.00430815
0,22.5,25.66666667,652,940.3333333,0.004325504
0,22.5,25.6,643.5,944.3333333,0.004314191
0,22.56666667,25.6,648.6666667,942.1666667,0.00433182
0,22.6,25.6,767,948.6666667,0.004340659
0,22.6,25.4725,1419.5,945,0.00431889
0,22.7,25.5,1697.25,951.75,0.00435009
0,22.7,25.456,1209.8,958.6,0.004342532
0,22.7225,25.4175,685.75,956.25,0.004341882
0,22.7675,25.315,684.75,952.25,0.004336152
0,22.79,25.456,679.4,954.6,0.004366467
0,22.82333333,25.39333333,683,961.6666667,0.004364515
0,22.89,25.39,692,961.75,0.004381728
0,22.89,25.39,693.8,953.8,0.004381728
0,22.90833333,25.39,689,956.3333333,0.004386631
0,22.9725,25.39,693.75,970,0.004403831
0,23,25.39,686.5,971.25,0.004411221
0,23.025,25.4175,698.25,986.25,0.004422767
0,23.1,25.5,694.8333333,985,0.00445755
0,23.1,25.5,690,997,0.00445755
0,23.2,25.5,696.8,1003.8,0.004484778
0,23.2,25.5,710,1004.833333,0.004484778
0,23.2,25.5,722,1011.4,0.004484778
0,23.29,25.6,732,1022.5,0.004527221
0,23.29,25.6,735,1029.833333,0.004527221
0,23.31,25.6,719.2,1031,0.004532732
0,23.39,25.6,723.3333333,1040,0.004554837
0,23.365,25.6,729,1040.5,0.004547919
0,23.39,25.6,738,1042,0.004554837
0,23.456,25.66,738,1052.4,0.004583942
0,23.5,25.718,734.4,1062.8,0.004606679
0,23.58,25.736,738,1067.75,0.004632378
0,23.6,25.89,747,1072.25,0.004665967
0,23.64,25.954,745.2,1095.2,0.004688959
0,23.66666667,26.06666667,746.3333333,1109,0.004717095
0,23.7,26.12,737.8,1119,0.004736389
0,23.718,26.1,745,1123.4,0.004737906
0,23.79,26.125,740.5,1122.5,0.004763231
0,23.745,26.2,754,1123,0.004763993
0,23.79,26.31,763,1158.2,0.004797221
0,23.79,26.315,758.25,1160.25,0.00479814
0,23.89,26.39,755.5,1166,0.004841175
0,23.89,26.365,758.25,1164.75,0.004836553
0,23.89,26.29,772.75,1163.25,0.004822688
0,23.98428571,26.37571429,767,1172.714286,0.004866244
0,24,26.365,774.5,1182,0.004868882
0,24.05,26.34,774.5,1182,0.004878973
0,24.08,26.37,769.8,1187.6,0.004893449
0,24.1,26.56666667,758.3333333,1191.333333,0.004936203
0,24.1,26.4725,775.75,1213.75,0.004918568
0,24.1,26.154,775,1194,0.004858929
0,24.1,25.958,783.4,1173.4,0.004822233
0,24.1,25.918,789.6,1160.2,0.004814745
0,24.1,25.8925,797.5,1156.25,0.004809971
0,24.1,25.832,799,1139,0.004798646
0,24.175,25.84,782.5,1140.5,0.004821963
0,24.2,25.89166667,786.1666667,1145.333333,0.004838987
0,24.2,25.89,794.25,1149.25,0.004838673
0,24.2,25.89,797.5,1152.5,0.004838673
0,24.2,25.89,787,1153.25,0.004838673
0,24.218,25.912,805,1152.4,0.004848089
0,24.26,25.89166667,798,1146.166667,0.004856565
0,24.29,25.978,793,1145.4,0.004881725
0,24.29,25.852,801.4,1140.8,0.004857863
0,24.29,25.7,808,1150.25,0.004829079
0,24.33,25.736,809.8,1129.2,0.004847592
0,24.33,25.7,817,1125.8,0.004840759
0,24.35666667,25.7,813,1123,0.004848559
0,24.40833333,25.68166667,798,1124,0.004860208
